3.056433106631605348e-02 -2.200973747903218350e-05 -2.139362916101634343e-02 -1.822546891908115264e-03 -1.766083398376243341e-02 -3.545493772756420795e-05 -1.003687442128802388e-03 -4.984067806675143280e-05 1.814168011676733482e-03 -2.752989018631258589e-05
-2.200973747903218350e-05 2.828485825338969364e-08 2.048053829843394139e-05 1.509373382441438746e-06 1.372145570857856553e-05 2.333498188488209577e-08 5.241799530829226338e-07 2.738866175942284961e-08 -1.007892555533869737e-06 1.585413491882310948e-08
-2.139362916101633996e-02 2.048053829843394139e-05 1.717410806556630282e-02 1.356900797312292654e-03 1.270734908593899697e-02 2.325399677979019355e-05 5.808158064744381628e-04 2.988576570532499110e-05 -1.085532885362482276e-03 1.640180737337296871e-05
-1.822546891908114830e-03 1.509373382441438746e-06 1.356900797312292871e-03 1.129553998562537581e-04 1.086496074283031712e-03 2.167057034216185431e-06 5.981312302385221187e-05 2.961688932553266711e-06 -1.086231358248819203e-04 1.660800679310862015e-06
-1.766083398376242994e-02 1.372145570857856383e-05 1.270734908593899523e-02 1.086496074283031712e-03 1.060922535857240084e-02 2.222514847705819838e-05 6.655272700598459726e-04 3.190679294481084838e-05 -1.181049559237662893e-03 1.822923785558574667e-05
-3.545493772756420795e-05 2.333498188488209246e-08 2.325399677979019355e-05 2.167057034216185855e-06 2.222514847705820177e-05 5.442669448945732351e-08 1.949097846668071956e-06 8.831448746513061895e-08 -3.313538598519215692e-06 5.143421596487882297e-08
-1.003687442128802388e-03 5.241799530829225280e-07 5.808158064744382712e-04 5.981312302385221864e-05 6.655272700598458642e-04 1.949097846668072380e-06 1.732581582546545798e-04 5.313552445109520102e-06 -2.392107556463108047e-04 4.456794099201736275e-06
-4.984067806675142602e-05 2.738866175942284961e-08 2.988576570532499449e-05 2.961688932553265864e-06 3.190679294481085516e-05 8.831448746513061895e-08 5.313552445109520102e-06 1.968029485313600620e-07 -7.983382206271040079e-06 1.328548499523353841e-07
1.814168011676733265e-03 -1.007892555533869737e-06 -1.085532885362482276e-03 -1.086231358248819338e-04 -1.181049559237662893e-03 -3.313538598519215269e-06 -2.392107556463108047e-04 -7.983382206271040079e-06 3.434367457612295406e-04 -6.122585172010140298e-06
-2.752989018631258589e-05 1.585413491882311278e-08 1.640180737337297210e-05 1.660800679310861380e-06 1.822923785558574667e-05 5.143421596487882297e-08 4.456794099201735428e-06 1.328548499523353841e-07 -6.122585172010139451e-06 1.198009028774681815e-07
