1.118302411763292571e-02,5.964874347593742687e-01,1.832961400574084979e-02
1.161125761566087281e-02,5.481057770998151168e-01,1.580270984080615546e-02
1.205588953391077689e-02,4.954051449450114775e-01,1.344344663638686460e-02
1.251754781995566973e-02,4.292388599792089088e-01,1.135091872429232727e-02
1.299688446747479693e-02,3.987627412940688010e-01,9.734610844722484113e-03
1.349457643705537398e-02,3.374389675069107142e-01,8.169692683430264737e-03
1.401132661225475660e-02,3.029875213064619488e-01,7.131586252372787253e-03
1.454786479227326845e-02,2.672397745198281660e-01,6.121243396269574616e-03
1.510494872263962868e-02,2.487891906627937022e-01,5.421286059660431096e-03
1.568336516536459474e-02,2.043833532874204106e-01,4.515174517975443190e-03
1.628393101007416521e-02,1.792809936993279563e-01,3.858406046773446216e-03
1.690749442769163766e-02,1.551974708267455372e-01,3.298343110848658832e-03
1.755493606829778425e-02,1.353016256590544586e-01,2.881367927998814641e-03
1.822717030486092210e-02,1.130370726268808829e-01,2.402869555415160230e-03
1.892514652459332397e-02,9.409669479931399849e-02,2.035028606082713021e-03
1.964985046975779859e-02,7.926547979130821320e-02,1.733433064656471952e-03
2.040230562981798848e-02,6.457225123877431694e-02,1.441000307936056001e-03
2.118357468689854167e-02,5.161681824677650382e-02,1.206606569297322216e-03
2.199476101659654168e-02,4.008859397627062560e-02,9.890130971152706445e-04
2.283701024626372603e-02,3.345526785576313084e-02,8.355986894852879873e-04
2.371151187296035093e-02,2.392139119830784255e-02,6.668024085946293528e-04
2.461950094336559647e-02,1.795716211685795954e-02,5.382575388781250586e-04
2.556225979801709375e-02,1.279898517232061321e-02,4.319448277449148979e-04
2.654111988234293326e-02,7.969128683369283705e-03,3.142717568063125785e-04
2.755746362704376839e-02,5.718452000706561282e-03,2.539653693812220464e-04
2.861272640048083404e-02,3.490818015423258289e-03,1.898754685072270669e-04
2.970839853582698739e-02,2.223254729410626546e-03,1.414623108537817566e-04
3.084602743584390766e-02,1.193584974561661544e-03,1.005179879283235394e-04
3.202721975825780637e-02,6.941712924640934621e-04,7.198220981538513464e-05
3.325364368482013055e-02,7.321241955764854663e-04,7.358125020205990229e-05
3.452703127725784138e-02,5.853128188866949400e-04,6.348608888410945880e-05
3.584918092344048512e-02,7.135574071683753765e-04,6.772787184422849553e-05
3.722195987721879651e-02,1.101538931724499633e-03,8.473376397880765572e-05
3.864730689552167697e-02,1.324631522466007683e-03,9.097606647507067818e-05
4.012723497643615189e-02,1.543395920324419027e-03,9.860394840117857253e-05
4.166383420213699840e-02,1.563263061291799609e-03,9.409737861554220159e-05
4.325927469068116538e-02,1.772993981895482074e-03,9.658113638057176881e-05
4.491580966083585230e-02,1.604925241690622695e-03,8.957819173390827957e-05
4.663577861426849991e-02,1.446796666146045636e-03,8.138867120905119020e-05
4.842161063959299350e-02,1.162008564185336651e-03,7.378761761342339282e-05
5.027582784293826990e-02,9.055065543269857214e-04,6.263519807535075754e-05
5.220104890988427893e-02,6.622945370028663400e-04,5.203477313972573308e-05
5.419999280379581008e-02,3.681471298358765716e-04,3.946951525616004255e-05
5.627548260577720091e-02,2.037578840151261779e-04,2.940991729641040896e-05
5.843044950167115836e-02,9.633319609096418644e-05,2.053830641541905475e-05
6.066793692173247377e-02,2.617594874090003662e-05,1.068628632474214699e-05
6.299110483882279510e-02,3.756960797170727891e-05,1.328286228165719528e-05
6.540323423119719093e-02,7.358366885311269634e-05,2.040843777589694568e-05
6.790773171618474935e-02,1.493718252758381498e-04,3.184618015215376710e-05
7.050813436130758116e-02,2.522171971545990711e-04,4.458612260997035678e-05
7.320811467963297958e-02,1.486734978835075249e-04,3.838733208834855702e-05
7.601148581641328783e-02,1.744783995708983331e-04,4.505012905406750574e-05
7.892220693433876777e-02,1.036308664506940114e-04,3.663904420376160856e-05
8.194438880500892752e-02,1.133870838505085445e-04,4.285628939361052009e-05
8.508229961451890810e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.834037099136035631e-02,1.988138390823068391e-05,1.988138390823068391e-05
9.172320426514962710e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.523557696502275849e-02,2.898077232019421784e-05,2.898077232019421784e-05
9.888244956687439191e-02,3.284234993290155230e-05,3.284234993290155230e-05
1.026689724989699459e-01,1.022612461237345680e-04,5.904055797720472753e-05
1.066004934158250317e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.106825647506247817e-01,9.018369019846500458e-05,6.376949889176139051e-05
1.149209515568491852e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.193216396501792231e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.238908440621824258e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.286350178177169123e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.335608610484500525e-01,9.344943837664800349e-05,9.344943837664800349e-05
1.386753304553628996e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.439856491336035105e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.494993167735655382e-01,0.000000000000000000e+00,0.000000000000000000e+00
