4.999999999999999237e-03,9.999706741606142479e-01,1.806461343072246619e-05
5.068938224565731725e-03,9.999482910089868559e-01,1.806461878297081110e-05
5.138826944892718740e-03,9.999516470033039672e-01,1.806461917339196937e-05
5.209679266079008698e-03,9.999585618144147814e-01,1.806462065089868837e-05
5.281508473911087319e-03,9.999458575821966733e-01,1.806461891982773027e-05
5.354328037355147833e-03,9.999472467526482333e-01,1.806462429445856844e-05
5.428151611082704386e-03,9.999615672742837580e-01,1.806462303744319923e-05
5.502993038031042151e-03,9.999679707627502356e-01,1.806462247372813272e-05
5.578866351998930904e-03,9.999623006229446665e-01,1.806462701365510318e-05
5.655785780278193599e-03,9.999490577681839909e-01,1.806462359073943185e-05
5.733765746321491628e-03,9.999461391094236484e-01,1.806461416752668938e-05
5.812820872446934801e-03,9.999528734798763807e-01,1.806461533476723879e-05
5.892965982579959246e-03,9.999688386906402382e-01,1.806461522500801831e-05
5.974216105033022285e-03,9.999510143447962740e-01,1.806461741014481475e-05
6.056586475323619094e-03,9.999666877280929400e-01,1.806462236425201436e-05
6.140092539031145880e-03,9.999669719786179467e-01,1.806461898889814765e-05
6.224749954693167310e-03,9.999818231772944488e-01,1.806461869882020876e-05
6.310574596741600796e-03,9.999556838543737225e-01,1.806461972773878711e-05
6.397582558479396157e-03,9.999548927221114658e-01,1.806461614723900902e-05
6.485790155098256245e-03,9.999244234074781135e-01,1.806462048713991810e-05
6.575213926737931945e-03,9.999658554407854227e-01,1.806462362421671502e-05
6.665870641587769846e-03,9.999749468854115531e-01,1.806461580337929930e-05
6.757777299030949709e-03,9.999739782352350392e-01,1.806462672014703323e-05
6.850951132832109984e-03,9.999716555132520668e-01,1.806462719797886102e-05
6.945409614368917330e-03,9.999722466260813070e-01,1.806461700355271670e-05
7.041170455908189914e-03,9.999548804505409283e-01,1.806461091656008192e-05
7.138251613927189439e-03,9.999387030264811349e-01,1.806462506908363942e-05
7.236671292480711601e-03,9.999654953498847698e-01,1.806462147814567781e-05
7.336447946614596018e-03,9.999809554572115511e-01,1.806462008123897183e-05
7.437600285826300936e-03,9.999703886955458865e-01,1.806461887499245694e-05
7.540147277573189775e-03,9.999146438480848165e-01,1.806462098057887004e-05
7.644108150829205181e-03,9.999752288483334528e-01,1.806461780836322978e-05
7.749502399690526462e-03,9.999396672919952378e-01,1.806461931152047133e-05
7.856349787031036147e-03,9.999900818147988701e-01,1.806460932462105489e-05
7.964670348208092651e-03,9.999571615090381282e-01,1.806461614301009877e-05
8.074484394819453001e-03,9.999695097292297108e-01,1.806460932462105150e-05
8.185812518511964911e-03,9.999713697950657343e-01,1.806461798366251225e-05
8.298675594842798431e-03,9.999669296677043961e-01,1.806462095933945112e-05
8.413094787193884164e-03,9.999767352066224468e-01,1.806461637387989932e-05
8.529091550740356895e-03,9.999459293142763938e-01,1.806461648076079343e-05
8.646687636473682909e-03,9.999586645766752602e-01,1.806461156059957081e-05
8.765905095280275908e-03,9.999848156951048894e-01,1.806462502812630316e-05
8.886766282076340520e-03,9.999633642274046164e-01,1.806462184091190830e-05
9.009293859999732701e-03,9.999822908407659527e-01,1.806461723631390455e-05
9.133510804659608975e-03,9.999794574260397750e-01,1.806462359493304454e-05
9.259440408444641682e-03,9.999489165123959244e-01,1.806462168491513112e-05
