1.456599766434645930e-05 8.691766840421829179e-11 2.283428334803201925e-04 1.377752489067272510e-06 -2.843498479539896149e-04 5.076537858923989277e-05
8.691766840421834348e-11 6.414283467409500292e-12 -8.769445877494254027e-09 2.830167988204134564e-12 1.092681821548039313e-08 -2.288378517922460137e-09
2.283428334803202196e-04 -8.769445877494254027e-09 3.982161330346121672e-03 2.228650271397212106e-05 -4.944259303947755313e-03 8.912500491196436890e-04
1.377752489067272510e-06 2.830167988204134967e-12 2.228650271397212106e-05 1.318367989640214319e-07 -2.771699440445069983e-05 4.958492056138699977e-06
-2.843498479539896149e-04 1.092681821548039313e-08 -4.944259303947755313e-03 -2.771699440445070321e-05 6.139669455830385966e-03 -1.106611532014061027e-03
5.076537858923988600e-05 -2.288378517922460137e-09 8.912500491196435806e-04 4.958492056138699130e-06 -1.106611532014061027e-03 1.996833317432220641e-04
