1.392707404104386e-02,1.484236292915469e+01,6.272115390761821e-01
1.434488626227517e-02,1.325378915229999e+01,4.972792647473008e-01
1.477523285014343e-02,1.274379423589902e+01,4.552072812548889e-01
1.521848983564773e-02,1.147450991660416e+01,3.878022037246474e-01
1.567504453071716e-02,1.060822716951869e+01,3.440051872230363e-01
1.614529586663868e-02,9.446106100793623e+00,2.987296267891200e-01
1.662965474263784e-02,8.946180714933828e+00,2.701662611744247e-01
1.712854438491698e-02,8.114654887613076e+00,2.397451600345780e-01
1.764240071646448e-02,7.779440988489046e+00,2.171851470156056e-01
1.817167273795842e-02,7.222053572452123e+00,1.933740806436465e-01
1.871682292009717e-02,6.350247254091305e+00,1.677828669825489e-01
1.927832760770009e-02,5.819586204048152e+00,1.497519157439988e-01
1.985667743593109e-02,4.565469031226177e+00,1.222830093103004e-01
2.045237775900902e-02,3.323704911220043e+00,9.628276345703926e-02
2.106594909177929e-02,2.311400535528100e+00,7.372484105127675e-02
2.169792756453267e-02,1.582703238815495e+00,5.593731829862320e-02
2.234886539146865e-02,1.098302261468180e+00,4.315729436889545e-02
2.301933135321271e-02,9.203955419437371e-01,3.759830832349111e-02
2.370991129380909e-02,7.795718199456639e-01,3.291682658444321e-02
2.442120863262336e-02,6.592586718178983e-01,2.843300825667342e-02
2.515384489160206e-02,4.419016870635452e-01,2.195402836042860e-02
2.590846023835013e-02,1.786965999793515e-01,1.152189758505012e-02
2.668571404550063e-02,6.134270782538116e-02,5.398802626888584e-03
2.748628546686565e-02,2.344003047829326e-02,2.429120851009836e-03
2.831087403087162e-02,2.528185788400206e-02,2.418396767164718e-03
2.916020025179777e-02,1.863097454120527e-02,1.923250234050126e-03
3.003500625935170e-02,1.612090193904310e-02,1.703005733664702e-03
3.093605644713225e-02,3.131271639133559e-02,2.726508447867725e-03
3.186413814054621e-02,7.279384898472609e-02,5.396739006405895e-03
3.282006228476260e-02,1.261212847055153e-01,7.672117400287944e-03
3.380466415330548e-02,1.592521410229021e-01,8.672367434957010e-03
