9.846348130291937562e-01 4.810940628597236098e-04 -1.409354106733879064e+00 8.341435584516654345e-01
4.810940628597235014e-04 3.850142302792538873e-05 -1.213949244742648648e-04 -7.708982752571198359e-05
-1.409354106733879064e+00 -1.213949244742648919e-04 2.171599481104514062e+00 -1.334294293971274747e+00
8.341435584516653234e-01 -7.708982752571192937e-05 -1.334294293971274747e+00 9.084855042452497642e-01
