1.320393197260113993e+01 1.896493008795794135e-03 -2.012557809434896328e+01 1.097518687706274854e+01
1.896493008795794135e-03 4.064177452961504467e-05 -2.140974168723545901e-03 9.632070812375454405e-04
-2.012557809434896328e+01 -2.140974168723545467e-03 3.086025754167737389e+01 -1.687214314189591491e+01
1.097518687706274854e+01 9.632070812375451152e-04 -1.687214314189591491e+01 9.240476677806460870e+00
