
0.0505    0.000307312    0.000129847
0.05151    0.00038368    0.000140307
0.0525402    0.000132922    7.94624e-05
0.053591    0.000117331    6.93846e-05
0.0546628    0.000259581    0.000100647
0.0557561    0.00039322    0.000119516
0.0568712    0.000424193    0.000117592
0.0580086    0.000249618    8.87163e-05
0.0591688    0.000131584    6.05773e-05
0.0603522    0.000135004    5.90257e-05
0.0615592    0.000103937    5.07508e-05
0.0627904    5.8826e-05    3.50221e-05
0.0640462    1.99802e-05    2.03347e-05
0.0653271    3.65426e-05    2.66794e-05
0.0666337    0    0
0.0679664    1.63311e-05    1.6862e-05
0.0693257    6.16221e-05    3.17761e-05
0.0707122    0.000101973    3.83659e-05
0.0721264    5.78833e-05    2.79644e-05
0.073569    4.85222e-05    2.50757e-05
0.0750403    9.09219e-05    3.332e-05
0.0765412    3.26786e-05    1.94943e-05
0.078072    2.27948e-05    1.6552e-05
0.0796334    0.000104487    3.29263e-05
0.0812261    6.52344e-05    2.55694e-05
0.0828506    3.45009e-05    1.78898e-05
0.0845076    1.42109e-05    1.03883e-05
0.0861978    7.65096e-06    7.92946e-06
0.0879217    2.16716e-05    1.28927e-05
0.0896802    3.33874e-05    1.54727e-05
0.0914738    1.91241e-05    1.14361e-05
0.0933032    6.84922e-06    6.76947e-06
0.0951693    3.26993e-05    1.47892e-05
0.0970727    1.5939e-05    9.97575e-06
0.0990141    4.00639e-05    1.58838e-05
0.100994    5.36337e-06    5.53307e-06
0.103014    1.61172e-05    1.01518e-05
0.105075    8.13306e-06    7.38432e-06
0.107176    5.05529e-06    5.18791e-06
0.10932    5.53523e-06    5.6635e-06
0.111506    5.11076e-06    5.30631e-06
0.113736    1.60959e-05    9.60403e-06
0.116011    0    0
0.118331    4.97025e-06    5.34399e-06
0.120698    4.39895e-07    1.55699e-06
0.123112    4.32862e-06    4.47632e-06
0.125574    0    0
0.128085    0    0
0.130647    0    0
0.13326    3.56676e-06    3.62754e-06
0.135925    0    0
0.138644    7.8175e-06    5.70755e-06
0.141417    0    0
0.144245    3.27809e-06    3.34426e-06
0.14713    0    0
0.150072    0    0
0.153074    0    0
0.156135    0    0
0.159258    6.38669e-06    5.10078e-06
0.162443    1.07287e-06    1.96863e-06
0.165692    4.88409e-06    4.30514e-06
0.169006    4.05946e-06    3.80841e-06
0.172386    4.93003e-06    4.23398e-06
0.175834    3.34142e-06    3.44877e-06
0.17935    0    0
0.182937    0    0
0.186596    0    0
0.190328    0    0
0.194135    0    0
0.198017    0    0
0.201978    0    0
0.206017    0    0
0.210138    0    0
0.21434    0    0
0.218627    0    0
0.223    0    0
0.22746    0    0
0.232009    0    0
0.236649    0    0
0.241382    0    0
0.24621    0    0
0.251134    0    0
0.256157    0    0
0.26128    0    0
0.266505    0    0
0.271835    0    0
0.277272    0    0
0.282818    0    0
0.288474    0    0
0.294243    0    0
0.298578    0    0
