
0.0202    0.0281059    0.00284
0.020604    0.0345407    0.00303646
0.0210161    0.0353718    0.00300915
0.0214364    0.0304504    0.0026672
0.0218651    0.0387537    0.00293585
0.0223024    0.0346502    0.00270224
0.0227485    0.0327207    0.00254065
0.0232035    0.0275725    0.00221591
0.0236675    0.0237732    0.00198363
0.0241409    0.0161014    0.00154788
0.0246237    0.00986044    0.00114765
0.0251162    0.00639368    0.000874703
0.0256185    0.00626424    0.000845739
0.0261309    0.00594623    0.000796177
0.0266535    0.00703771    0.000876033
0.0271865    0.00547385    0.000743693
0.0277303    0.00994712    0.00101244
0.0282849    0.0114983    0.0010729
0.0288506    0.0131953    0.00115113
0.0294276    0.0154002    0.00123429
0.0300161    0.0141231    0.00114285
0.0306165    0.0131753    0.00107893
0.0312288    0.011261    0.000959885
0.0318534    0.00923502    0.000835138
0.0324904    0.00696293    0.000719342
0.0331402    0.00382689    0.000490004
0.033803    0.00288532    0.000413801
0.0344791    0.00218003    0.000356197
0.0351687    0.00221666    0.000357876
0.0358721    0.00206485    0.000339825
0.0365895    0.0035948    0.000452598
0.0373213    0.00510033    0.000555427
0.0380677    0.0052802    0.000575775
0.0388291    0.00483527    0.000532512
0.0396057    0.00425029    0.000486624
0.0403978    0.00318057    0.000409842
0.0412057    0.00281398    0.000376136
0.0420298    0.00111525    0.000218895
0.0428704    0.00075393    0.000173546
0.0437278    0.00044972    0.000131729
0.0446024    0.000302963    0.000106739
0.0454944    0.000817519    0.000176128
0.0464043    0.000968252    0.000188722
0.0473324    0.00100531    0.000190246
0.0482791    0.00142181    0.000227417
0.0492447    0.0011314    0.000199319
0.0502295    0.000931386    0.00017962
0.0512341    0.000772062    0.000160599
0.0522588    0.000491558    0.000125758
0.053304    0.000304962    9.91431e-05
0.0543701    0.0001584    7.17586e-05
0.0554575    0.000223405    8.41297e-05
0.0565666    0.000241828    8.87532e-05
0.057698    0.000521446    0.000131058
0.0588519    0.000506173    0.000129335
0.060029    0.000277499    9.64853e-05
0.0612295    0.000392402    0.000117691
0.0624541    0.000219957    8.70727e-05
0.0637032    8.40911e-05    5.6992e-05
0.0649773    0.000132957    7.67386e-05
0.0662768    9.29859e-05    6.40187e-05
0.0676024    0.000105552    7.2611e-05
0.0689544    0.000236116    0.000110693
0.0703335    0.00016256    9.85813e-05
0.0717402    0.000245604    0.000130517
0.073175    6.56289e-05    6.79232e-05
0.0746385    0    0
0.0761312    0    0
0.0776539    0    0
0.0792069    0    0
0.0807911    0    0
0.0824069    0    0
0.084055    0    0
0.0857361    0    0
0.0874509    0    0
0.0891999    0    0
0.0909839    0    0
0.0928036    0    0
0.0946596    0    0
0.0965528    0.000187352    0.000194188
0.0984839    0    0
0.0997295    0.000560117    0.000678371
