
0.00808    0.734041    0.0429891
0.0082416    0.785677    0.0435104
0.00840643    0.80239    0.0433295
0.00857456    0.839929    0.0439251
0.00874605    0.801337    0.041375
0.00892097    0.844866    0.0427766
0.00909939    0.822072    0.0406893
0.00928138    0.812692    0.0397681
0.00946701    0.826996    0.0397313
0.00965635    0.765855    0.037054
0.00984947    0.784567    0.0377588
0.0100465    0.788865    0.0371205
0.0102474    0.766494    0.0359362
0.0104523    0.777374    0.0362897
0.0106614    0.773254    0.0358441
0.0108746    0.789603    0.0364967
0.0110921    0.774396    0.0382708
0.011314    0.789497    0.0401914
0.0115402    0.81691    0.0416817
0.011771    0.771543    0.0395581
0.0120065    0.768963    0.039391
0.0122466    0.755958    0.0385839
0.0124915    0.772256    0.0395757
0.0127413    0.75382    0.0387379
0.0129962    0.722683    0.0372895
0.0132561    0.751382    0.0387097
0.0135212    0.74041    0.0385695
0.0137916    0.732975    0.0383108
0.0140675    0.675464    0.0355211
0.0143488    0.65713    0.0348135
0.0146358    0.626048    0.033548
0.0149285    0.599683    0.0323251
0.0152271    0.570597    0.031045
0.0155316    0.558171    0.0305328
0.0158423    0.506187    0.0283524
0.0161591    0.481114    0.0270963
0.0164823    0.478725    0.0271703
0.0168119    0.444216    0.0255166
0.0171482    0.399562    0.0233061
0.0174911    0.399269    0.0233753
0.017841    0.383109    0.0226849
0.0181978    0.365225    0.0217874
0.0185617    0.341715    0.0205186
0.018933    0.307846    0.0188559
0.0193116    0.268324    0.0167346
0.0196979    0.22381    0.0141471
0.0200918    0.181227    0.0117419
0.0204937    0.149299    0.00995047
0.0209035    0.112451    0.00793842
0.0213216    0.0929639    0.00674986
0.021748    0.0739568    0.00557679
0.022183    0.0646579    0.00498905
0.0226267    0.0529093    0.00433381
0.0230792    0.0505101    0.00418002
0.0235408    0.0425949    0.00366957
0.0240116    0.0308737    0.00293126
0.0244918    0.0237557    0.0024705
0.0249817    0.0188904    0.00215339
0.0254813    0.0114123    0.00157939
0.0259909    0.00696079    0.00121262
0.0265107    0.003906    0.000902771
0.0270409    0.00168319    0.00060723
0.0275818    0.00112114    0.00051243
0.0281334    0.000906949    0.000473377
0.0286961    0.00163686    0.000654462
0.02927    0.000786985    0.000505255
0.0298554    0.00169787    0.00074994
0.0304525    0.00137877    0.000730241
0.0310615    0.00245176    0.00101244
0.0316828    0.00291315    0.00119742
0.0323164    0.00504934    0.00170645
0.0329628    0.00695281    0.0019856
0.033622    0.00718038    0.00206074
0.0342945    0.00386997    0.0015973
0.0349803    0.00620285    0.00215091
0.03568    0.00580305    0.00213885
0.0363935    0.00169621    0.00115397
0.0371214    0.00474175    0.00209622
0.0378638    0.00286205    0.00165622
0.0386211    0.000988492    0.000930399
0.0393935    0.00594586    0.00252716
0.0401814    0.00342752    0.0019653
0.040985    0.000772324    0.000923339
0.0418047    0.00138164    0.00140956
0.0426408    0    0
0.0434937    0    0
0.0443635    0    0
0.0452508    0    0
0.0461558    0    0
0.0470789    0    0
0.0480205    0    0
0.0489809    0    0
0.0497329    0    0
