
0.0202    0.217058    0.00968154
0.020604    0.168213    0.00790871
0.0210161    0.127468    0.00644529
0.0214364    0.0923452    0.00511087
0.0218651    0.079646    0.00449851
0.0223024    0.06527    0.00386256
0.0227485    0.0494427    0.00316907
0.0232035    0.0549289    0.00332456
0.0236675    0.0464182    0.00293098
0.0241409    0.0363918    0.00245635
0.0246237    0.0298575    0.00211552
0.0251162    0.0204337    0.00166272
0.0256185    0.0155541    0.00137824
0.0261309    0.00838398    0.000968197
0.0266535    0.00429062    0.000655532
0.0271865    0.00217819    0.000450977
0.0277303    0.0011087    0.000309004
0.0282849    0.00118292    0.000311616
0.0288506    0.000729232    0.000234436
0.0294276    0.00127308    0.000303678
0.0300161    0.0013271    0.000307109
0.0306165    0.00216084    0.000385168
0.0312288    0.00337202    0.00047971
0.0318534    0.00394403    0.000515937
0.0324904    0.00807999    0.000780617
0.0331402    0.00940547    0.000831703
0.033803    0.00827123    0.00075413
0.0344791    0.00815976    0.000750797
0.0351687    0.00676072    0.000656711
0.0358721    0.00516412    0.000554891
0.0365895    0.00426217    0.000492022
0.0373213    0.00343796    0.000429686
0.0380677    0.00347102    0.000446025
0.0388291    0.00274108    0.000383616
0.0396057    0.0042446    0.000480543
0.0403978    0.00266215    0.000369284
0.0412057    0.00180168    0.000290482
0.0420298    0.00118917    0.000225399
0.0428704    0.000678916    0.000163902
0.0437278    0.000324828    0.000110565
0.0446024    0.000148632    7.40821e-05
0.0454944    6.46136e-05    4.69298e-05
0.0464043    9.63713e-05    5.56247e-05
0.0473324    6.18306e-05    4.48571e-05
0.0482791    0.000333882    0.000109339
0.0492447    0.000598229    0.000143751
0.0502295    0.000473685    0.000128214
0.0512341    0.00076118    0.000157352
0.0522588    0.000458942    0.000122452
0.053304    0.000746996    0.000156537
0.0543701    0.000842202    0.000168755
0.0554575    0.000618335    0.000141325
0.0565666    0.000679664    0.000147261
0.057698    0.000406424    0.000111469
0.0588519    0.000430543    0.000115161
0.060029    0.000137949    6.69574e-05
0.0612295    0.000336328    0.000106869
0.0624541    0.000257698    9.21448e-05
0.0637032    5.37549e-05    4.50717e-05
0.0649773    1.84624e-05    2.58998e-05
0.0662768    7.65522e-06    1.82488e-05
0.0676024    3.27477e-05    3.75604e-05
0.0689544    0    0
0.0703335    9.32455e-05    7.70308e-05
0.0717402    9.64138e-05    8.3489e-05
0.073175    2.01024e-05    3.88758e-05
0.0746385    0.00025337    0.000139756
0.0761312    9.89037e-05    9.74301e-05
0.0776539    9.91633e-05    0.00010527
0.0792069    0    0
0.0807911    9.09654e-05    9.38368e-05
0.0824069    9.80815e-05    0.000109588
0.084055    1.80919e-05    4.63611e-05
0.0857361    0    0
0.0874509    0    0
0.0891999    0    0
0.0909839    0    0
0.0928036    5.59837e-05    9.39846e-05
0.0946596    0.00027801    0.000225181
0.0965528    0    0
0.0984839    0.000274288    0.000290988
0.0997295    3.96293e-05    0.000210614
