1.994624186753355843e+01 -2.280588513096302658e-02 -1.517662838696469230e+01 -5.555609076657943568e-01 -4.719062235539281502e+00 1.637957310369421134e-03 -1.182074415884852403e+00 -3.871114581826577694e-02 1.313482874021837166e+00 3.373448103472474757e-03
-2.280588513096302311e-02 6.569744302303958533e-04 1.957267064543146903e-02 8.023128575359175048e-04 3.556481781965445746e-03 2.555006760368375433e-04 6.419707968222254299e-03 7.368430478198380475e-06 -7.704908771068721789e-03 -6.592905783574209402e-05
-1.517662838696469230e+01 1.957267064543147250e-02 1.284400054229467791e+01 3.535362417611455088e-01 2.448672540971444711e+00 -3.470958230668973622e-03 1.194382405304818651e+00 3.954686072125136037e-02 -1.317800967616827190e+00 -4.268317219989142125e-03
-5.555609076657943568e-01 8.023128575359175048e-04 3.535362417611455088e-01 2.393655150473213145e-02 2.066072198798641069e-01 3.703883387100258794e-04 1.685342719852285856e-02 6.714960456792661925e-04 -2.222354092158512762e-02 -1.561403962950919089e-04
-4.719062235539281502e+00 3.556481781965446180e-03 2.448672540971444711e+00 2.066072198798641069e-01 2.268417477052826925e+00 3.858959907956996827e-03 1.824902147297672583e-01 6.599093848006369438e-03 -2.724214733266884236e-01 3.543880032078346610e-03
1.637957310369420700e-03 2.555006760368375433e-04 -3.470958230668973622e-03 3.703883387100258794e-04 3.858959907956996827e-03 2.908490398739970958e-04 1.839051960292103615e-03 4.919124324898432708e-05 -3.331347286320201183e-03 6.737935969612514591e-05
-1.182074415884852403e+00 6.419707968222252564e-03 1.194382405304818429e+00 1.685342719852285856e-02 1.824902147297672583e-01 1.839051960292104049e-03 1.958924450851350807e+00 3.062001589033776575e-02 -2.409936360224809615e+00 4.860421638969324859e-02
-3.871114581826577694e-02 7.368430478198373699e-06 3.954686072125136037e-02 6.714960456792664093e-04 6.599093848006371173e-03 4.919124324898435419e-05 3.062001589033776575e-02 1.102099043698103777e-03 -3.577078390700585975e-02 3.044726937852074199e-04
1.313482874021836944e+00 -7.704908771068721789e-03 -1.317800967616827190e+00 -2.222354092158512762e-02 -2.724214733266884236e-01 -3.331347286320201617e-03 -2.409936360224809615e+00 -3.577078390700585975e-02 3.092640594617583893e+00 -6.813032405558744342e-02
3.373448103472475191e-03 -6.592905783574209402e-05 -4.268317219989140390e-03 -1.561403962950918818e-04 3.543880032078347477e-03 6.737935969612517302e-05 4.860421638969325553e-02 3.044726937852073657e-04 -6.813032405558744342e-02 2.639962489563624053e-03
