8.973124857957037293e+00 -1.959739499503457619e-02 -2.804943243481066606e+00 -4.976594976064047660e-01 -6.216614206731081005e+00 -1.006175757919923995e-02 -1.723119136278181918e+00 -3.138840054021786730e-02 2.155437022555901638e+00 -1.715450143112435544e-01
-1.959739499503457272e-02 2.418033117387671403e-04 7.433843914465770343e-03 9.523160061931036820e-04 1.145756648441173704e-02 8.403880644484075394e-05 5.870122312400401741e-03 5.300222564412808912e-05 -7.026845997319777423e-03 5.641523097922725117e-04
-2.804943243481066606e+00 7.433843914465768608e-03 1.729093875483152409e+00 1.256724327412927777e-01 1.120173817585470299e+00 -5.401075193434977427e-04 9.377679041799845683e-01 1.610070891147336383e-02 -1.149879478652519937e+00 9.419697695113438130e-02
-4.976594976064047104e-01 9.523160061931035736e-04 1.256724327412927777e-01 3.028241972436994736e-02 3.811479593537251964e-01 7.339995989952092723e-04 7.716509360553151786e-02 1.569663733654457069e-03 -9.957705039938995195e-02 7.740221215158897897e-03
-6.216614206731080117e+00 1.145756648441173704e-02 1.120173817585470077e+00 3.811479593537251964e-01 5.189260486742758971e+00 1.133855995151927115e-02 9.598035909403168642e-01 1.934061090901543004e-02 -1.262866032312822462e+00 1.005178582099719858e-01
-1.006175757919923822e-02 8.403880644484076749e-05 -5.401075193434972006e-04 7.339995989952092723e-04 1.133855995151927289e-02 1.111635804831344397e-04 2.867625172447357124e-03 4.583156064611964664e-05 -4.355846314597031609e-03 4.058625961205842626e-04
-1.723119136278181918e+00 5.870122312400401741e-03 9.377679041799842352e-01 7.716509360553151786e-02 9.598035909403169752e-01 2.867625172447356256e-03 2.429621358469018944e+00 3.003142755511216400e-02 -3.267059182633570202e+00 3.231187826538328700e-01
-3.138840054021786730e-02 5.300222564412809589e-05 1.610070891147336383e-02 1.569663733654457069e-03 1.934061090901543004e-02 4.583156064611964664e-05 3.003142755511216400e-02 5.632499163681694296e-04 -3.948456236418969312e-02 3.490253637490923350e-03
2.155437022555901638e+00 -7.026845997319778291e-03 -1.149879478652519937e+00 -9.957705039938996583e-02 -1.262866032312822684e+00 -4.355846314597030741e-03 -3.267059182633570202e+00 -3.948456236418969312e-02 4.484876572640183134e+00 -4.521331444125946120e-01
-1.715450143112435821e-01 5.641523097922725117e-04 9.419697695113438130e-02 7.740221215158898764e-03 1.005178582099720275e-01 4.058625961205843168e-04 3.231187826538328700e-01 3.490253637490923783e-03 -4.521331444125945564e-01 4.751096002193209988e-02
