1.357045989379144757e+01 -2.152426459709763998e-02 -1.948143069486448109e+00 -1.543937940737284187e+00 -1.197004973332444600e+01 -1.566315952018327434e-02 -1.755068242012918001e+00 -2.920399037291279351e-02 2.648350076803936304e+00 -2.963516500738347936e-01
-2.152426459709764692e-02 3.270045723391021525e-04 6.684886253362724157e-03 1.872365234740384649e-03 1.286121378761449080e-02 9.755458523383133437e-05 8.548288054142547457e-03 -5.544404116052316394e-05 -9.442751601963617070e-03 1.021913903314813519e-03
-1.948143069486448331e+00 6.684886253362725024e-03 1.700155104370494552e+00 1.205499765718082150e-01 2.129976594634559184e-01 -4.523033590560258770e-03 8.823129606472106534e-01 7.610533208209708210e-03 -1.122204471286216698e+00 1.408024086870466873e-01
-1.543937940737284187e+00 1.872365234740384432e-03 1.205499765718082150e-01 1.876249072614714075e-01 1.491263578558743141e+00 2.364803276712489685e-03 1.355038318056723812e-01 3.419329393180247072e-03 -2.475710208958110670e-01 2.648373382972820517e-02
-1.197004973332444422e+01 1.286121378761448733e-02 2.129976594634558906e-01 1.491263578558743141e+00 1.236175754082491629e+01 2.240877458099766253e-02 1.004720951481742341e+00 2.816693240574057178e-02 -1.934353002664454202e+00 2.044102590057733926e-01
-1.566315952018327434e-02 9.755458523383134792e-05 -4.523033590560259637e-03 2.364803276712490118e-03 2.240877458099766600e-02 2.027617790394382706e-04 2.046245894981011098e-03 5.907121538322253920e-05 -4.855867362059089996e-03 4.971036686108585602e-04
-1.755068242012917779e+00 8.548288054142547457e-03 8.823129606472107644e-01 1.355038318056723534e-01 1.004720951481741897e+00 2.046245894981010664e-03 5.114393061864997314e+00 2.509294450054041017e-02 -7.501882185867844832e+00 1.026617382933962652e+00
-2.920399037291279351e-02 -5.544404116052317072e-05 7.610533208209709077e-03 3.419329393180247940e-03 2.816693240574056831e-02 5.907121538322254598e-05 2.509294450054040670e-02 5.660592363971543974e-04 -3.883687836129700449e-02 4.820144941467201238e-03
2.648350076803936304e+00 -9.442751601963617070e-03 -1.122204471286216698e+00 -2.475710208958110670e-01 -1.934353002664454424e+00 -4.855867362059090864e-03 -7.501882185867846609e+00 -3.883687836129701143e-02 1.151134943767300811e+01 -1.587388994448326818e+00
-2.963516500738347381e-01 1.021913903314813519e-03 1.408024086870466873e-01 2.648373382972819823e-02 2.044102590057733648e-01 4.971036686108584518e-04 1.026617382933962652e+00 4.820144941467201238e-03 -1.587388994448326818e+00 2.223523566935067808e-01
