1.392707404104386e-02,1.447083485490255e+01,5.925449193122865e-01
1.434488626227517e-02,1.301673055080939e+01,4.929153975615188e-01
1.477523285014343e-02,1.247905051657270e+01,4.539913398985989e-01
1.521848983564773e-02,1.081981387246256e+01,3.751350986551816e-01
1.567504453071716e-02,1.057327958632515e+01,3.438443270975072e-01
1.614529586663868e-02,9.282877668179351e+00,2.984404430226781e-01
1.662965474263784e-02,8.918670226397445e+00,2.706388941863703e-01
1.712854438491698e-02,8.226826440813191e+00,2.419980419321303e-01
1.764240071646448e-02,8.311698824188365e+00,2.259886618020348e-01
1.817167273795842e-02,7.432685641630596e+00,1.977289552302152e-01
1.871682292009717e-02,6.611254996234903e+00,1.725422950061303e-01
1.927832760770009e-02,5.812689288392812e+00,1.492441429200488e-01
1.985667743593109e-02,4.520318974990670e+00,1.212147380583537e-01
2.045237775900902e-02,3.389536816295207e+00,9.733471639358890e-02
2.106594909177929e-02,2.402028103401391e+00,7.527958031720001e-02
2.169792756453267e-02,1.535803074216195e+00,5.446840557026596e-02
2.234886539146865e-02,1.217299226821200e+00,4.582353493136126e-02
2.301933135321271e-02,1.003423314735828e+00,3.926301726434643e-02
2.370991129380909e-02,8.509665890003265e-01,3.467921133629691e-02
2.442120863262336e-02,6.275023958438906e-01,2.793903215230852e-02
2.515384489160206e-02,4.564184102170532e-01,2.240835817715217e-02
2.590846023835013e-02,1.991013983668528e-01,1.253298404894227e-02
2.668571404550063e-02,8.006088258600759e-02,5.828281650918979e-03
2.748628546686565e-02,2.795826923254244e-02,2.710810791772001e-03
2.831087403087162e-02,1.812796183361926e-02,1.836010191805405e-03
2.916020025179777e-02,1.504642347841167e-02,1.606658791334417e-03
3.003500625935170e-02,1.396239254664360e-02,1.375120881630152e-03
3.093605644713225e-02,3.485177747289896e-02,2.858397789726371e-03
3.186413814054621e-02,7.493181404777033e-02,5.345613531987771e-03
3.282006228476260e-02,1.262819620811196e-01,7.702107593812165e-03
3.380466415330548e-02,1.402983870177490e-01,8.217308765916679e-03
3.481880407790464e-02,1.398986129179064e-01,8.251189217986961e-03
3.586336820024177e-02,1.063782103462310e-01,6.803598205642211e-03
3.693926924624903e-02,6.371138887357389e-02,4.832172379590220e-03
3.804744732363650e-02,6.786520706366310e-02,3.491586049001022e-03
3.918887074334559e-02,6.559571413285745e-02,3.164294550983647e-03
4.036453686564596e-02,5.210881488039516e-02,2.493877723667084e-03
4.157547297161534e-02,3.508860885431773e-02,1.864903625901761e-03
4.282273716076380e-02,9.554447104167661e-03,6.985402054613578e-04
4.410741927558672e-02,1.571306772669316e-03,2.248363669020297e-04
4.543064185385431e-02,1.781292516093016e-03,2.129376650073360e-04
4.679356110946994e-02,1.440459958045364e-03,1.690410511973765e-04
4.819736794275405e-02,3.812914423822708e-03,3.083812501545436e-04
4.964328898103666e-02,9.238286156994152e-03,5.608249456813274e-04
5.113258765046776e-02,1.036980131868561e-02,6.102374969839135e-04
5.266656527998179e-02,8.556172299325480e-03,5.011213000951840e-04
5.424656223838124e-02,9.223889206190760e-03,5.549712103858299e-04
5.587395910553268e-02,1.456119517012146e-02,7.564322727280570e-04
5.755017787869866e-02,1.069814527077956e-02,5.825807445934831e-04
5.927668321505962e-02,5.917930683874509e-03,3.617786700183668e-04
6.105498371151141e-02,3.004405909201221e-03,2.160552685335130e-04
6.288663322285676e-02,2.565679348836513e-03,1.955485802239291e-04
6.477323221954245e-02,6.755535887816342e-04,7.430733664052631e-05
6.671642918612875e-02,7.348218313918949e-04,9.036813125523831e-05
6.871792206171259e-02,9.127628417382643e-04,8.846430009931916e-05
7.077945972356398e-02,1.425449987970602e-03,1.200991906473373e-04
7.290284351527089e-02,2.591639188285862e-03,1.886931063028069e-04
7.508992882072901e-02,2.584344913196690e-03,1.886739739168551e-04
7.734262668535088e-02,1.974745020034144e-03,1.583452853626522e-04
7.966290548591140e-02,2.230082344225703e-03,1.630759945770882e-04
8.205279265048875e-02,8.129581234402147e-04,8.155597802593010e-05
8.451437643000341e-02,2.392194945567639e-04,4.090898871869335e-05
8.704980772290351e-02,2.606053773205152e-04,3.614235279321755e-05
8.966130195459060e-02,4.101129075658041e-04,4.919393275494847e-05
9.235114101322832e-02,6.518740778406492e-04,6.640781841736231e-05
9.512167524362516e-02,8.110789841378639e-04,7.897436948885864e-05
9.797532550093392e-02,8.530799900548986e-04,7.947543494275486e-05
1.009145852659619e-01,5.263706329694324e-04,5.551688153373867e-05
1.039420228239408e-01,2.361065760498304e-04,3.052818658898895e-05
1.070602835086590e-01,5.919249233852937e-05,1.539041768641804e-05
1.102720920139188e-01,2.596087140505857e-04,3.442453618314530e-05
1.135802547743364e-01,3.244832221023477e-04,4.168368389367174e-05
1.169876624175664e-01,2.941992693756589e-04,3.794604578624826e-05
1.204972922900934e-01,1.914256346582935e-04,2.845589709381128e-05
1.241122110587962e-01,1.101311758379446e-04,2.003843098017062e-05
1.278355773905601e-01,6.937475827146378e-05,1.494257775504254e-05
1.316706447122769e-01,1.309019393794597e-04,2.103325318280062e-05
1.356207640536452e-01,1.549853079131893e-04,2.371973080162793e-05
1.396893869752546e-01,1.166666299516080e-04,1.995690708420919e-05
1.438800685845122e-01,8.700513311831048e-05,1.717670902603983e-05
1.481964706420476e-01,1.020729925189255e-04,1.867528419618643e-05
1.526423647613090e-01,4.555562003232768e-05,1.169853244702769e-05
1.572216357041483e-01,6.839261892306680e-05,1.535659777222356e-05
1.619382847752727e-01,4.190459008417044e-05,1.071481552814168e-05
1.667964333185309e-01,4.038326190839871e-05,1.139021738732701e-05
1.718003263180868e-01,2.723405595051734e-05,9.198474662984828e-06
1.769543361076294e-01,2.035133583245251e-05,7.370267192245138e-06
1.822629661908583e-01,8.029149925574487e-06,6.216298552706857e-06
1.877308551765840e-01,1.781772474411906e-05,1.017334369157636e-05
1.933627808318815e-01,2.698660334324225e-05,1.213401637685780e-05
1.991636642568380e-01,3.473630383575543e-06,3.177619415298540e-06
2.051385741845431e-01,2.538124882746416e-05,1.178759414053194e-05
2.112927314100795e-01,0.000000000000000e+00,0.000000000000000e+00
2.176315133523818e-01,2.217181545649019e-05,1.342307555798845e-05
2.241604587529533e-01,2.387303526620645e-05,1.673516370724620e-05
2.284277547218515e-01,7.272143265883682e-07,3.809310245658014e-06
