3.076703057565199018e+01 7.634025856629519935e-02 -3.468919155611526861e+00 1.121545098362091153e-01 5.584422340765597070e+00 -1.621130555192342934e-02 -8.154296347350548091e-01 -1.800250481282601733e-02 8.976038954256951863e-01 -8.099288298005305822e-03
7.634025856629519935e-02 5.938575244957750889e-04 -4.926627759022672026e-01 3.414979702239628271e-03 5.218085483494088184e-01 5.807900098291571153e-05 8.835332924097045624e-04 2.388860100035387649e-05 -1.098649121340541934e-03 3.824247980684302394e-05
-3.468919155611526861e+00 -4.926627759022671471e-01 2.752883346518429789e+03 -1.419434216897560219e+01 -2.843006835857041096e+03 -2.183966104874757175e-01 -4.365117821959134670e-01 -1.723730619316809765e-01 3.245000367683949172e+00 2.849274569140208477e-02
1.121545098362091153e-01 3.414979702239628271e-03 -1.419434216897560042e+01 7.781863221797648278e-02 1.470852805872127078e+01 9.655087601445346782e-04 1.333566502005229838e-02 8.745660650160999409e-04 -2.642859378775145804e-02 6.181031807675236179e-05
5.584422340765596182e+00 5.218085483494088184e-01 -2.843006835857042006e+03 1.470852805872126901e+01 2.936764003407502969e+03 2.233122714816525578e-01 5.749825220229892730e-01 1.784631226596579134e-01 -3.480718526253630873e+00 -2.782816768911808986e-02
-1.621130555192342587e-02 5.807900098291571831e-05 -2.183966104874757175e-01 9.655087601445346782e-04 2.233122714816525578e-01 1.904681484518271452e-04 2.169863533376920929e-03 1.257004649157414226e-04 -2.970280703572952125e-03 7.652609244283117330e-05
-8.154296347350549201e-01 8.835332924097056466e-04 -4.365117821959135780e-01 1.333566502005230012e-02 5.749825220229892730e-01 2.169863533376920929e-03 1.538156124355691601e+00 1.151783854576557409e-02 -1.568394480483140674e+00 2.493858537652079294e-02
-1.800250481282602080e-02 2.388860100035387988e-05 -1.723730619316810320e-01 8.745660650161000494e-04 1.784631226596579412e-01 1.257004649157414226e-04 1.151783854576557582e-02 3.858121016539802352e-04 -1.337712575643456615e-02 1.772219306531494910e-04
8.976038954256951863e-01 -1.098649121340541934e-03 3.245000367683950504e+00 -2.642859378775145457e-02 -3.480718526253630873e+00 -2.970280703572951691e-03 -1.568394480483140896e+00 -1.337712575643456789e-02 1.629420695006891018e+00 -2.474294202448359611e-02
-8.099288298005305822e-03 3.824247980684303071e-05 2.849274569140208824e-02 6.181031807675232113e-05 -2.782816768911808986e-02 7.652609244283118685e-05 2.493858537652079987e-02 1.772219306531494910e-04 -2.474294202448359611e-02 6.369811662668765744e-04
