1.521864988446506395e+01 8.553063119266724607e-03 -3.352045708817673053e-01 -2.016265743244148312e-01 -1.803174685613117667e+00 -6.809119209628230335e-03 1.185535696254968671e-02 -1.011983787637241172e-02 2.047380943154986435e-02 1.707284039783685779e-03
8.553063119266724607e-03 1.856797087239535566e-04 4.545787068678147289e-03 -6.521444742742230228e-06 -2.311882348531402870e-03 5.747664791023708190e-05 2.460667076567285159e-05 1.928086381349907800e-05 8.238169091752352074e-05 1.827776459103012867e-05
-3.352045708817673053e-01 4.545787068678147289e-03 1.473573366935667428e+00 6.837276287847310861e-03 -6.217672345910678633e-01 -3.196657835625676611e-03 2.248530300594470642e-03 -2.812684257962110631e-03 3.986106184190601337e-02 -1.721141461129671157e-04
-2.016265743244148034e-01 -6.521444742742218369e-06 6.837276287847316066e-03 1.986632501046089669e-02 2.043843784735076829e-01 3.382768099269384894e-04 -2.415201978964442726e-04 4.504127157049688380e-04 -5.979722743034192149e-03 -2.137227081011629012e-05
-1.803174685613118111e+00 -2.311882348531402870e-03 -6.217672345910678633e-01 2.043843784735076829e-01 2.609684715362771357e+00 5.097172434743928865e-03 -3.280673911756267283e-03 7.035897099206930155e-03 -1.080770596383387183e-01 -6.960847802595062283e-04
-6.809119209628230335e-03 5.747664791023708190e-05 -3.196657835625677478e-03 3.382768099269384894e-04 5.097172434743927130e-03 1.655346885689042646e-04 -4.062388818917368177e-06 1.015707388083781417e-04 -4.953620454283632788e-04 4.483347499084115663e-05
1.185535696254968671e-02 2.460667076567285837e-05 2.248530300594468907e-03 -2.415201978964442455e-04 -3.280673911756267283e-03 -4.062388818917361401e-06 6.716640475633891064e-03 2.603068410297270871e-05 -6.640962118996156065e-03 1.584605937434140782e-04
-1.011983787637241172e-02 1.928086381349907122e-05 -2.812684257962109764e-03 4.504127157049688922e-04 7.035897099206930155e-03 1.015707388083781417e-04 2.603068410297272904e-05 2.919355411778250492e-04 -1.459267523501046101e-03 2.871550511746345620e-05
2.047380943154987129e-02 8.238169091752354785e-05 3.986106184190601337e-02 -5.979722743034192149e-03 -1.080770596383387183e-01 -4.953620454283631704e-04 -6.640962118996157799e-03 -1.459267523501046101e-03 3.426809005202070130e-02 1.770057307441349245e-04
1.707284039783685129e-03 1.827776459103012529e-05 -1.721141461129672783e-04 -2.137227081011629012e-05 -6.960847802595063367e-04 4.483347499084115663e-05 1.584605937434140782e-04 2.871550511746345620e-05 1.770057307441349787e-04 1.765994041690996581e-04
